"","ci_n_avg_lows_rade","ci_n_avg_ups_rade","ci_h_avg_lows_rade","ci_h_avg_ups_rade","ci_c_avg_lows_rade","ci_c_avg_ups_rade","cs_avg_lows_rade","cs_avg_ups_rade","ci_n_avg_size_rade","ci_h_avg_size_rade","ci_c_avg_size_rade","cs_avg_size_rade","ci_n_miscov_rade","ci_h_miscov_rade","ci_c_miscov_rade","cs_miscov_rade","ci_n_avg_lows_unif","ci_n_avg_ups_unif","ci_h_avg_lows_unif","ci_h_avg_ups_unif","ci_c_avg_lows_unif","ci_c_avg_ups_unif","cs_avg_lows_unif","cs_avg_ups_unif","ci_n_avg_size_unif","ci_h_avg_size_unif","ci_c_avg_size_unif","cs_avg_size_unif","ci_n_miscov_unif","ci_h_miscov_unif","ci_c_miscov_unif","cs_miscov_unif"
"5334",-0.0215506351018523,0.0230805449122701,-0.0158391951195507,0.0173691049299686,0.000182903604040396,0.00134700620637742,-0.0511883080854978,0.0527182178959156,0.0446311800141223,0.0332083000495193,0.00116410260233702,0.103906525981413,0.703,0.931,1,0.011,-0.0128009578428429,0.0129671358853954,-0.0165210610034834,0.0166872390460359,-0.000252961974426931,0.000419140016979412,-0.0518701739694305,0.052036352011983,0.0257680937282383,0.0332083000495193,0.000672101991406343,0.103906525981413,0.685,0.364,1,0
"5335",-0.0215520383869221,0.0230750416993991,-0.0158411204964199,0.0173641238088969,0.00017955737768179,0.00134344593479521,-0.0511870820976189,0.0527100854100959,0.0446270800863212,0.0332052443053169,0.00116388855711342,0.103897167507715,0.703,0.931,1,0.011,-0.0128052471485086,0.0129604308047022,-0.0165250303245616,0.0166802139807552,-0.000258396742945775,0.000413580399139381,-0.0518709919257606,0.0520261755819542,0.0257656779532108,0.0332052443053169,0.000671977142085156,0.103897167507715,0.685,0.364,1,0
"5336",-0.0215464462400048,0.0230765290366929,-0.0158360533039084,0.0173661361005965,0.000183204181433324,0.00134687861525481,-0.0511788643986113,0.0527089471952994,0.0446229752766976,0.0332021894045049,0.00116367443382148,0.103887811593911,0.703,0.931,1,0.011,-0.012799887106581,0.0129633887508183,-0.0165193438801338,0.0166828455243711,-0.000254175516957175,0.000417677161194511,-0.0518621549748367,0.052025656619074,0.0257632758573992,0.0332021894045049,0.000671852678151686,0.103887811593911,0.685,0.364,1,0
"5337",-0.0215434313106717,0.0230754401406938,-0.0158335632583367,0.0173655720883588,0.000184274222292739,0.00134773460772934,-0.0511732247044043,0.0527052335344264,0.0446188714513655,0.0331991353466955,0.0011634603854366,0.103878458238831,0.704,0.931,1,0.011,-0.0127974759999495,0.0129635298935756,-0.0165165407265347,0.0166825946201608,-0.000252838897292688,0.000418892790918756,-0.0518562021726023,0.0520222560662284,0.0257610058935251,0.0331991353466955,0.000671731688211444,0.103878458238831,0.685,0.364,1,0
"5338",-0.0215518199543163,0.0230629474143126,-0.0158424773357524,0.0173536047957487,0.000173940540220638,0.00133718691977568,-0.0511789899906544,0.0526901174506508,0.0446147673686289,0.0331960821315011,0.00116324637955504,0.103869107441305,0.704,0.931,1,0.011,-0.0127891094359315,0.0129694338329548,-0.0165078788672389,0.0166882032642622,-0.000245640652958705,0.000425965049981999,-0.051844391522141,0.0520247159191643,0.0257585432688863,0.0331960821315011,0.000671605702940704,0.103869107441305,0.685,0.364,1,0
"5339",-0.0215447623960153,0.0230659098767068,-0.0158359411389214,0.0173570886196128,0.000179057411765281,0.00134209006892615,-0.0511693058597369,0.0526904533404284,0.0446106722727221,0.0331930297585342,0.00116303265716087,0.103859759200165,0.704,0.931,1,0.011,-0.0127853761689515,0.0129707730230414,-0.0165038164522221,0.016689213306312,-0.000243042339759312,0.000428439193849225,-0.0518371811730377,0.0520225780271276,0.0257561491919929,0.0331930297585342,0.000671481533608537,0.103859759200165,0.685,0.364,1,0
"5340",-0.0215461591401256,0.023060408082946,-0.0158378646422936,0.017352113585114,0.000175715109200878,0.00133853383361949,-0.0511680822857113,0.0526823312285316,0.0446065672230716,0.0331899782274077,0.00116281872441861,0.103850413514243,0.704,0.931,1,0.011,-0.0127817588823476,0.0129720731102329,-0.0164998319997612,0.0166901462276465,-0.000240522584483154,0.000430836812368491,-0.0518300496431788,0.0520203638710641,0.0257538319925805,0.0331899782274077,0.000671359396851645,0.103850413514243,0.685,0.364,1,0
"5341",-0.0215405696374927,0.0230618931669044,-0.0158328020041614,0.0173541255335732,0.000179359336066501,0.00134196419334526,-0.0511598734264794,0.0526811969558912,0.0446024628043971,0.0331869275377346,0.00116260485727876,0.103841070382371,0.704,0.931,1,0.011,-0.0127776349958053,0.0129738575741478,-0.0164953524796961,0.0166915750580385,-0.000237507065305085,0.000433729643647541,-0.0518224239020141,0.0520186464803565,0.0257514925699531,0.0331869275377346,0.000671236708952626,0.103841070382371,0.685,0.364,1,0
"5342",-0.0215305751052356,0.0230677925285034,-0.0158233301329304,0.0173605475561981,0.00018741307148106,0.00134980435178672,-0.0511472561900569,0.0526844736133247,0.044598367633739,0.0331838776891285,0.00116239128030566,0.103831729803382,0.704,0.931,1,0.011,-0.0127722897508981,0.0129768000259664,-0.0164896837070301,0.0166941939820984,-0.000233301061273833,0.000437811336342091,-0.0518136097641567,0.052018120039225,0.0257490897768645,0.0331838776891285,0.000671112397615924,0.103831729803382,0.685,0.364,1,0
"5343",-0.0215249928722438,0.0230692780615125,-0.0158182717459671,0.0173625569352357,0.00019105373836364,0.00135323145090501,-0.0511390532934208,0.0526833384826895,0.0445942709337563,0.0331808286812028,0.00116217771254137,0.10382239177611,0.704,0.931,1,0.011,-0.012766409835386,0.0129803411257818,-0.0164834486954035,0.0166973799857993,-0.000228529245859621,0.000442460536255467,-0.0518042302428572,0.0520181615332531,0.0257467509611678,0.0331808286812028,0.000670989782115088,0.10382239177611,0.685,0.364,1,0
"5344",-0.0215208826492263,0.0230692934520923,-0.0158146848553527,0.0173630956582188,0.000193223280186327,0.00135518752267974,-0.0511323227482626,0.0526807335511287,0.0445901761013186,0.0331777805135714,0.00116196424249341,0.103813056299391,0.704,0.931,1,0.011,-0.0127694617316207,0.0129749274824914,-0.0164861573813503,0.0166916231322211,-0.000232700423186946,0.000438166174057705,-0.0518037952742602,0.052009261025131,0.0257443892141121,0.0331777805135714,0.000670866597244651,0.103813056299391,0.686,0.364,1,0
"5345",-0.0215189748130149,0.0230671011906784,-0.0158133034040925,0.017361429781756,0.000193187846694878,0.0013549385309686,-0.0511277984971984,0.0526759248748618,0.0445860760036933,0.0331747331858485,0.00116175068427373,0.10380372337206,0.704,0.931,1,0.011,-0.012762507269602,0.0129795135201833,-0.0164788634676336,0.0166958697182149,-0.000226868508048942,0.000443874758630195,-0.0517933585607395,0.0520103648113207,0.0257420207897853,0.0331747331858485,0.000670743266679137,0.10380372337206,0.686,0.364,1,0
"5346",-0.0215291930773878,0.0230527927100784,-0.0158240435324789,0.0173476431651694,0.000181031100081721,0.00134256853260882,-0.0511353966801315,0.052658996312822,0.0445819857874662,0.0331716866976483,0.0011615374325271,0.103794392992953,0.704,0.931,1,0.011,-0.0127598267358618,0.0129797510214155,-0.0164758812060473,0.016695805491601,-0.000225346867515396,0.000445271153069162,-0.0517872343536999,0.0520071586392536,0.0257395777572773,0.0331716866976483,0.000670618020584558,0.103794392992953,0.686,0.364,1,0
"5347",-0.0215283913393302,0.0230495077550482,-0.0158237623164338,0.0173448787321517,0.000179896047099791,0.00134122036861817,-0.0511319743725951,0.0526530907883131,0.0445778990943785,0.0331686410485855,0.00116132432151838,0.103785065160908,0.704,0.931,1,0.011,-0.0127542525240121,0.0129829530467378,-0.0164699702629299,0.0166986707856556,-0.000220897063033827,0.000449597585759509,-0.0517781823190912,0.0520068828418169,0.0257372055707499,0.0331686410485855,0.000670494648793336,0.103785065160908,0.686,0.364,1,0
"5348",-0.02153015576536,0.0230436494315983,-0.0158260512860183,0.0173395449522566,0.000176191297239715,0.00133730236899858,-0.0511311231042619,0.0526446167705002,0.0445738051969583,0.0331655962382749,0.00116111107175887,0.103775739874762,0.704,0.931,1,0.011,-0.012750756639993,0.01298406953886,-0.0164661416697039,0.016699454568571,-0.000218529109371924,0.000451842008238991,-0.0517712134879475,0.0520045263868146,0.025734826178853,0.0331655962382749,0.000670371117610915,0.103775739874762,0.686,0.364,1,0
"5349",-0.0215260462358399,0.0230436673812143,-0.0158224655604786,0.017340086705853,0.000178361607041088,0.00133925953833336,-0.0511243979939897,0.0526420191393641,0.0445697136170542,0.0331625522663316,0.00116089793129227,0.103766417133354,0.704,0.931,1,0.011,-0.0127498287012213,0.0129825838699159,-0.0164648985488185,0.0166976537175131,-0.000218745777423203,0.000451500946117823,-0.0517668309823296,0.0519995861510242,0.0257324125711372,0.0331625522663316,0.000670246723541026,0.103766417133354,0.686,0.364,1,0
"5350",-0.0215241423374671,0.0230414849691426,-0.0158210832503477,0.0173384258820233,0.000178328827356758,0.00133901380431878,-0.0511198771519235,0.0526372197835991,0.0445656273066097,0.033159509132371,0.00116068497696202,0.103757096935523,0.704,0.931,1,0.011,-0.0127464464153964,0.0129835519109616,-0.0164612018184029,0.0166983073139681,-0.000216508422894888,0.000453613918460158,-0.0517599957199787,0.0519971012155439,0.025729998326358,0.033159509132371,0.000670122341355047,0.103757096935523,0.686,0.364,1,0
"5351",-0.021531411900353,0.0230301274966833,-0.0158288756198391,0.0173275912161694,0.000169121783246661,0.00132959381308361,-0.0511245318418891,0.0526232474382194,0.0445615393970363,0.0331564668360086,0.00116047202983695,0.103747779280109,0.704,0.931,1,0.011,-0.012744720839997,0.0129828481840368,-0.0164591697459844,0.0166972970900242,-0.00021593512573344,0.000454062469773247,-0.0517548259680344,0.0519929533120742,0.0257275690240337,0.0331564668360086,0.000669997595506687,0.103747779280109,0.686,0.364,1,0
"5352",-0.0215229052660285,0.0230345545047003,-0.0158208880690942,0.017332537307766,0.000175694945715483,0.00133595429295632,-0.0511134074636403,0.0526250567023121,0.0445574597707287,0.0331534253768602,0.00116025934724084,0.103738464165952,0.704,0.931,1,0.011,-0.0127449720103687,0.0129802524446119,-0.0164590724713085,0.0166943529055517,-0.000217297325181542,0.000452577759424784,-0.0517515918658546,0.0519868723000979,0.0257252244549806,0.0331534253768602,0.000669875084606325,0.103738464165952,0.686,0.364,1,0
"5353",-0.0215221044367894,0.0230312753832311,-0.0158206069040502,0.0173297778504918,0.000174562120734331,0.00133460882570734,-0.0511099903227271,0.0526191612691688,0.0445533798200206,0.033150384754542,0.00116004670497301,0.103729151591896,0.704,0.931,1,0.011,-0.0127460968854489,0.0129766212786386,-0.0164599301806761,0.0166904545738659,-0.000219611998917802,0.000450136392107528,-0.0517493135993531,0.0519798379925428,0.0257227181640876,0.033150384754542,0.000669748391025331,0.103729151591896,0.686,0.364,1,0
"5354",-0.0215268005497241,0.0230224909953504,-0.015825827261522,0.0173215177071483,0.000167928275443227,0.00132776217018303,-0.0511120755555774,0.0526077660012037,0.0445492915450744,0.0331473449686703,0.00115983389473981,0.103719841556781,0.704,0.931,1,0.011,-0.0127493023275391,0.0129709293455448,-0.0164628589753323,0.016684485993338,-0.000223997611897003,0.000445624629902739,-0.0517491072693877,0.0519707342873934,0.0257202316730839,0.0331473449686703,0.000669622241799742,0.103719841556781,0.686,0.364,1,0
"5355",-0.0215208606100356,0.0230243442917371,-0.01582041116858,0.0173238948502815,0.000171931252973022,0.00133155242872848,-0.0511035251888748,0.0526070088705763,0.0445452049017726,0.0331443060188616,0.00115962117575546,0.103710534059451,0.704,0.931,1,0.011,-0.0127479721640669,0.0129698880562417,-0.0164611950633434,0.0166831109555182,-0.000223791611944211,0.000445707504118942,-0.0517443090836382,0.0519662249758129,0.0257178602203086,0.0331443060188616,0.000669499116063153,0.103710534059451,0.686,0.364,1,0
"5356",-0.0215237224050622,0.0230173979321016,-0.0158237961888467,0.0173174717158861,0.000167133483707936,0.00132654204333148,-0.0511037767858551,0.0525974523128945,0.0445411203371638,0.0331412679047327,0.00115940855962354,0.10370122909875,0.704,0.931,1,0.011,-0.0127446026291408,0.0129708198023343,-0.0164575253657696,0.0166837425389632,-0.000221578559300071,0.00044779573249364,-0.0517375059627781,0.0519637231359716,0.0257154224314751,0.0331412679047327,0.000669374291793711,0.10370122909875,0.686,0.364,1,0
"5357",-0.0215291486787066,0.0230078876816392,-0.0158297458114841,0.0173084848144167,0.000159771497714776,0.00131896750521778,-0.0511065938352944,0.0525853328382269,0.0445370363603458,0.0331382306259008,0.001159196007503,0.103691926673521,0.704,0.931,1,0.011,-0.0127422145772837,0.0129708056315729,-0.0164548197858058,0.0166834108400951,-0.000220329683722431,0.000448920738011717,-0.051731667809616,0.0519602588639053,0.0257130202088566,0.0331382306259008,0.000669250421734147,0.103691926673521,0.686,0.364,1,0
"5358",-0.0215210128886885,0.0230119419706017,-0.015822132550035,0.0173130616319482,0.000165972756704954,0.00132495632520818,-0.051095848850349,0.0525867779322622,0.0445329548592902,0.0331351941819832,0.00115898356850323,0.103682626782611,0.704,0.931,1,0.011,-0.0127433846472783,0.0129673539291282,-0.0164556124500666,0.0166795817319165,-0.000222580218270786,0.000446549500120691,-0.0517293287503806,0.0519532980322306,0.0257107385764064,0.0331351941819832,0.000669129718391476,0.103682626782611,0.686,0.364,1,0
"5359",-0.0215205719261633,0.0230082963673505,-0.015822217065705,0.0173099415068923,0.000164476697413749,0.0013232477437735,-0.051092802491839,0.0525805269330263,0.0445288682935138,0.0331321585725973,0.00115877104635975,0.103673329424865,0.704,0.931,1,0.011,-0.0127441023091734,0.0129642213010912,-0.0164560197903397,0.0166761387822576,-0.000224443290566659,0.00044456228248449,-0.0517266052164738,0.0519467242083916,0.0257083236102645,0.0331321585725973,0.000669005573051149,0.103673329424865,0.686,0.364,1,0
"5360",-0.0215241625753049,0.0230006234655778,-0.015826331453544,0.017302792343817,0.000158951102584241,0.0013175097876887,-0.0510937868544288,0.0525702477447017,0.0445247860408827,0.033129123797361,0.00115855868510446,0.10366403459913,0.704,0.931,1,0.011,-0.0127499627827768,0.0129559457100235,-0.0164615704350572,0.0166675533623038,-0.000231449262442036,0.000437432189688665,-0.0517290258359419,0.0519350087631885,0.0257059084928003,0.033129123797361,0.0006688814521307,0.10366403459913,0.686,0.364,1,0
"5361",-0.0215240933000664,0.0229966207725939,-0.0158267811916825,0.0172993086642099,0.000157090416240552,0.00131543705628692,-0.0510911074158632,0.0525636348883907,0.0445207140726602,0.0331260898558924,0.00115834664004637,0.103654742304254,0.705,0.931,1,0.011,-0.0127519369220582,0.0129515839317074,-0.0164632214231216,0.0166628684327708,-0.000234555532422294,0.000434202542071503,-0.0517275476473024,0.0519271946569516,0.0257035208537656,0.0331260898558924,0.000668758074493797,0.103654742304254,0.686,0.364,1,0
"5362",-0.0215177922247859,0.022998839651997,-0.0158210046602993,0.0173020520875104,0.000161456524878809,0.00131959090233232,-0.0510822025559365,0.0525632499831476,0.0445166318767829,0.0331230567478097,0.00115813437745351,0.103645452539084,0.705,0.931,1,0.011,-0.0127532165263871,0.0129479682480511,-0.0164641525130729,0.0166589042347368,-0.000236942172380318,0.00043169389404423,-0.0517253504087101,0.051920102130374,0.0257011847744382,0.0331230567478097,0.000668636066424548,0.103645452539084,0.686,0.364,1,0
"5363",-0.0215100325657484,0.0230025261578392,-0.0158137654403203,0.0173062590324111,0.000167285596713221,0.00132520799537759,-0.0510718358551894,0.0525643294472802,0.0445125587235876,0.0331200244727314,0.00115792239866437,0.10363616530247,0.705,0.931,1,0.011,-0.0127579977300942,0.0129408199441586,-0.0164686011293335,0.0166514233433979,-0.000242845532638806,0.000425667746703196,-0.0517266715442026,0.051909493758267,0.0256988176742527,0.0331200244727314,0.000668513279342002,0.10363616530247,0.686,0.364,1,0
"5364",-0.021503007101567,0.023005478271254,-0.0158072609302947,0.0173097320999817,0.000172380353221134,0.00133009081646585,-0.0510622047117867,0.0525646758814737,0.0445084853728211,0.0331169930302764,0.00115771046324472,0.10362688059326,0.705,0.931,1,0.011,-0.0127557598021416,0.0129407376126371,-0.0164660076098904,0.016650985420386,-0.000241706964108806,0.000426684774604376,-0.0517209513913824,0.051905929201878,0.0256964974147787,0.0331169930302764,0.000668391738713182,0.10362688059326,0.686,0.364,1,0
"5365",-0.0214908576388606,0.0230135516359324,-0.015795634211496,0.0173183282085677,0.000182597746105509,0.00134009625096623,-0.0510474522066175,0.0525701462036892,0.044504409274793,0.0331139624200637,0.00115749850486072,0.103617598410307,0.705,0.931,1,0.011,-0.0127537351177186,0.0129403600449136,-0.0164636687464343,0.0166502936736293,-0.000240821583108527,0.000427446510303535,-0.0517154867415558,0.0519021116687508,0.0256940951626322,0.0331139624200637,0.000668268093412062,0.103617598410307,0.686,0.364,1,0
"5366",-0.0214882269245971,0.0230121061560701,-0.0157935267051197,0.0173174059365928,0.000183296319507741,0.00134058291196527,-0.0510422197604933,0.0525660989919663,0.0445003330806672,0.0331109326417125,0.00115728659245753,0.10360831875246,0.705,0.931,1,0.011,-0.012754679999967,0.0129371221152271,-0.0164642452632262,0.0166466873784863,-0.000242852600538885,0.000425294715798916,-0.0517129383185998,0.0518953804338598,0.0256918021151941,0.0331109326417125,0.000668147316337801,0.10360831875246,0.686,0.364,1,0
"5367",-0.0214863331978063,0.0230099336368843,-0.0157921516278822,0.0173157520669601,0.00018326272593708,0.00134033771314086,-0.0510377205897465,0.0525613210288244,0.0444962668346906,0.0331079036948424,0.00115707498720378,0.103599041618571,0.705,0.931,1,0.011,-0.0127556028975096,0.01293385635778,-0.0164648251172859,0.0166430785775564,-0.000244885905683371,0.000423139365953844,-0.0517103940791502,0.0518886475394207,0.0256894592552896,0.0331079036948424,0.000668025271637215,0.103599041618571,0.686,0.364,1,0
"5368",-0.0214804138755371,0.0230117839139494,-0.0157867527703304,0.0173181228087427,0.000187253340427917,0.00134411669798437,-0.0510291984845406,0.0525605685229528,0.0444921977894865,0.033104875579073,0.00115686335755646,0.103589767007493,0.705,0.931,1,0.011,-0.0127576518262472,0.0129295156784877,-0.0164665058634163,0.0166383697156568,-0.000248020365765237,0.000419884218005736,-0.0517089515776264,0.0518808154298669,0.0256871675047349,0.033104875579073,0.000667904583770973,0.103589767007493,0.686,0.364,1,0
"5369",-0.0214799783405836,0.0230081422030562,-0.015786842215776,0.0173150060782485,0.000185756149695131,0.00134240771277744,-0.0510261655278038,0.0525543293902764,0.0444881205436398,0.0331018482940245,0.00115665156308231,0.10358049491808,0.705,0.931,1,0.011,-0.0127489039651492,0.0129359617168838,-0.016457395271145,0.0166444530228795,-0.000240362954981604,0.000427420706716142,-0.0516967185831728,0.0518837763349074,0.025684865682033,0.0331018482940245,0.000667783661697746,0.10358049491808,0.686,0.364,1,0
"5370",-0.0214810092043252,0.0230030424828039,-0.0157883942804191,0.0173104275588978,0.000182796621687438,0.00133923665679126,-0.0510245960353534,0.0525466293138321,0.0444840516871292,0.033098821839317,0.00115644003510382,0.103571225349185,0.705,0.931,1,0.011,-0.012752003106855,0.012930571454509,-0.0164601267458315,0.0166386950934855,-0.000244547348942005,0.000423115696596036,-0.0516963285007657,0.0518748968484197,0.025682574561364,0.033098821839317,0.000667663045538041,0.103571225349185,0.686,0.364,1,0
"5371",-0.0214718008709979,0.0230081811269394,-0.0157797079793148,0.0173160882352563,0.000190075861060974,0.00134630439488052,-0.0510127890218612,0.0525491692778027,0.0444799819979373,0.033095796214571,0.00115622853381955,0.103561958299664,0.705,0.931,1,0.011,-0.0127550077468317,0.0129251212861011,-0.0164628413376508,0.0166329548769202,-0.000248712452005513,0.000418825991274921,-0.0516959223801972,0.0518660359194666,0.0256801290329328,0.033095796214571,0.000667538443280434,0.103561958299664,0.686,0.364,1,0
"5372",-0.0214647903897022,0.0230111256117823,-0.0157732180986636,0.0173195533207437,0.0001951590226206,0.00135117619945946,-0.0510031792731455,0.0525495144952255,0.0444759160014845,0.0330927714194073,0.00115601717683886,0.103552693768371,0.705,0.931,1,0.011,-0.0127588641188998,0.0129188655223589,-0.0164663850079741,0.0166263864114332,-0.000253706832551802,0.000413708236010894,-0.0516963461824559,0.051856347585915,0.0256777296412588,0.0330927714194073,0.000667415068562695,0.103552693768371,0.686,0.364,1,0
"5373",-0.0214669215765089,0.0230049332724153,-0.0157758678787702,0.0173138795746766,0.000191102850937083,0.00134690884496935,-0.0510027100291283,0.0525407217250347,0.0444718548489242,0.0330897474534468,0.00115580599403227,0.103543431754163,0.705,0.931,1,0.011,-0.0127552250654614,0.0129201098159759,-0.0164624313514662,0.0166273161019806,-0.00025120354591654,0.000416088296430998,-0.0516892735018243,0.0518541582523387,0.0256753348814372,0.0330897474534468,0.000667291842347538,0.103543431754163,0.686,0.364,1,0
"5374",-0.0214642987715527,0.0230034911706026,-0.0157737659586305,0.0173129583576803,0.000191798818573316,0.00134739358047657,-0.0509974899284235,0.0525366823274734,0.0444677899421553,0.0330867243163108,0.00115559476190325,0.103534172255897,0.705,0.931,1,0.011,-0.0127515094761944,0.0129213931065731,-0.0164584203429661,0.0166283039733447,-0.000248642019155588,0.000418525649534279,-0.0516821443127591,0.0518520279431378,0.0256729025827675,0.0330867243163108,0.000667167668689867,0.103534172255897,0.686,0.364,1,0
"5375",-0.0214678914663237,0.0229958417768827,-0.0157778758485308,0.0173058261590898,0.000186283259635002,0.001341667050924,-0.0509984824809357,0.0525264327914947,0.0444637332432064,0.0330837020076207,0.001155383791289,0.10352491527243,0.705,0.931,1,0.011,-0.0127465814742785,0.012923966070794,-0.0164531587055526,0.0166305433020681,-0.000244830467193131,0.000422215063708665,-0.0516737653379574,0.0518511499344729,0.0256705475450724,0.0330837020076207,0.000667045530901796,0.10352491527243,0.686,0.364,1,0
"5376",-0.0214685556882852,0.0229911127659107,-0.0157790617246863,0.0173016188023118,0.00018369220948754,0.00133886486813803,-0.0509965518624981,0.0525191089401236,0.0444596684541959,0.0330806805269981,0.00115517265865049,0.103515660802622,0.705,0.931,1,0.011,-0.0127402832323441,0.0129278656163669,-0.0164465490714876,0.0166341314555105,-0.000239669951302654,0.0004272523353255,-0.0516640392092994,0.0518516215933223,0.025668148848711,0.0330806805269981,0.000666922286628155,0.103515660802622,0.686,0.364,1,0
"5377",-0.0214688581431421,0.0229867544177952,-0.015779881799706,0.0172977780743591,0.00018146723466776,0.00133642903998527,-0.0509942562853386,0.0525121525599916,0.0444556125609373,0.0330776598740651,0.00115496180531751,0.10350640884533,0.705,0.931,1,0.011,-0.0127415392135117,0.0129243082908902,-0.0164474453983433,0.0166302144757218,-0.000242016261131652,0.000424785338510123,-0.0516618198839759,0.0518445889613543,0.0256658475044019,0.0330776598740651,0.000666801599641775,0.10350640884533,0.686,0.364,1,0
"5378",-0.0214698889581845,0.0229816654781772,-0.0157814317642255,0.0172932082842182,0.000178512788921573,0.00133326373107112,-0.0509926914397115,0.0525044679597042,0.0444515544363617,0.0330746400484438,0.00115475094214955,0.103497159399416,0.705,0.931,1,0.011,-0.0127459659823802,0.0129175861127413,-0.0164515099590414,0.0166231300894024,-0.000247530482034431,0.000419150612395507,-0.0516627696345273,0.0518343897648884,0.0256635520951214,0.0330746400484438,0.000666681094429937,0.103497159399416,0.686,0.364,1,0
"5379",-0.0214621585551584,0.022985342198824,-0.0157742187030455,0.0172974023467111,0.000184321700588607,0.00133886194307696,-0.0509823644100366,0.0525055480537021,0.0444475007539824,0.0330716210497566,0.00115454024248836,0.103487912463739,0.705,0.931,1,0.011,-0.0127462715747573,0.0129148373176643,-0.0164515276534248,0.0166200933963318,-0.000248995517439087,0.000417561260346042,-0.0516596733604159,0.0518282391033228,0.0256611088924216,0.0330716210497566,0.000666556777785129,0.103487912463739,0.686,0.364,1,0
"5380",-0.0214606351686014,0.0229828107480867,-0.0157732136490705,0.0172953892285558,0.000183923009288902,0.00133825257019641,-0.0509782462288376,0.0525004218083229,0.0444434459166882,0.0330686028776262,0.0011543295609075,0.103478668037161,0.705,0.931,1,0.011,-0.0127414644351381,0.012917288289014,-0.0164463895118752,0.0166222133657511,-0.000245305448026926,0.000421129301902831,-0.0516514220916423,0.0518272459455182,0.0256587527241521,0.0330686028776262,0.000666434749929757,0.103478668037161,0.686,0.364,1,0
"5381",-0.0214580172995324,0.022981374963766,-0.015771113933721,0.0172944715979546,0.000184619353049413,0.00133873831118416,-0.0509730342271549,0.0524963918913885,0.0444393922632984,0.0330655855316756,0.00115411895813475,0.103469426118543,0.705,0.931,1,0.011,-0.0127444813584545,0.0129119679090225,-0.0164490494905538,0.0166165360411218,-0.000249413784139511,0.000416900334707529,-0.0516509697839877,0.0518184563345557,0.025656449267477,0.0330655855316756,0.00066631411884704,0.103469426118543,0.686,0.364,1,0
"5382",-0.0214532107827348,0.022982128863377,-0.0157668254654427,0.017295743546085,0.000187504825168563,0.00134141325547366,-0.0509656343130538,0.052494552393696,0.0444353396461117,0.0330625690115277,0.00115390843030509,0.10346018670675,0.705,0.931,1,0.011,-0.0127407667540985,0.012913454032845,-0.0164449408663906,0.0166176281451371,-0.000246754091787603,0.000419441370534077,-0.0516437497140017,0.0518164369927481,0.0256542207869436,0.0330625690115277,0.000666195462321681,0.10346018670675,0.686,0.364,1,0
"5383",-0.0214520560433456,0.0229792359047101,-0.0157661867277208,0.0172933665890853,0.00018674089157533,0.00134043896978914,-0.0509618849696395,0.0524890648310039,0.0444312919480557,0.0330595533168061,0.00115369807821381,0.103450949800643,0.705,0.931,1,0.011,-0.0127366867674245,0.0129151799391895,-0.0164405300725206,0.0166190232442856,-0.000243790199955456,0.000422283371720469,-0.0516362283144392,0.0518147214862042,0.0256518667066139,0.0330595533168061,0.000666073571675925,0.103450949800643,0.686,0.364,1,0
"5384",-0.0214508981497888,0.022976340425915,-0.0157655480855041,0.0172909903616303,0.000185977324681974,0.00133946495144423,-0.0509581365614811,0.0524835788376073,0.0444272385757038,0.0330565384471344,0.00115348762676226,0.103441715399088,0.705,0.931,1,0.011,-0.0127353890832292,0.0129141558398894,-0.0164388858452371,0.0166176526018973,-0.000243592895341312,0.000422359652001573,-0.051631474321214,0.0518102410778743,0.0256495449231186,0.0330565384471344,0.000665952547342885,0.103441715399088,0.686,0.364,1,0
"5385",-0.0214442680475542,0.022978914291172,-0.0157594390792593,0.0172940853228771,0.000190684547352876,0.00134396169626492,-0.0509489186286659,0.0524835648722837,0.0444231823387262,0.0330535244021363,0.00115327714891204,0.10343248350095,0.705,0.931,1,0.011,-0.0127337315614269,0.0129136061419643,-0.0164368249107995,0.0166166994913369,-0.000242979972144142,0.000422854552681562,-0.0516263044602061,0.0518061790407435,0.0256473377033912,0.0330535244021363,0.000665834524825704,0.10343248350095,0.686,0.364,1,0
"5386",-0.0214460276480998,0.022973101485839,-0.0157617186718484,0.0172887925095877,0.000187003520001291,0.001340070317738,-0.0509480901336767,0.052475163971416,0.0444191291339388,0.0330505111814361,0.00115306679773671,0.103423254105093,0.705,0.931,1,0.011,-0.0127336793333682,0.0129112379075225,-0.0164364763036409,0.0166140348777952,-0.000244076209841879,0.000421634783996207,-0.0516228477654692,0.0518004063396235,0.0256449172408907,0.0330505111814361,0.000665710993838086,0.103423254105093,0.686,0.364,1,0
"5387",-0.0214507039071333,0.0229643750700935,-0.0157669138108489,0.0172805849738092,0.000180407294677099,0.00133326386828316,-0.0509501780237119,0.0524638491866722,0.0444150789772268,0.0330474987846581,0.00115285657360606,0.103414027210384,0.705,0.931,1,0.011,-0.0127310466801917,0.0129115406314749,-0.0164335024166875,0.0166139963679706,-0.000242547944769121,0.00042304189605228,-0.0516167666295505,0.0517972605808336,0.0256425873116666,0.0330474987846581,0.000665589840821401,0.103414027210384,0.686,0.364,1,0
